URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,"Getting a bit of a handle on this and realised something of a basic mistake on my part. I'm still a bit vague on the use of the constrainedUniform distribution above but its clear the cutpoints are sensible. The reason the mean and scale are different from Kruschke's example is I think because OrderedProbit requires the data to start from 0 and not 1. So it makes sense that the underlying normal distribution would have different parameters, even if it gives rise to the same pattern of responses (e.g., same count of zeros as there are ones in the observed data, etc).
I guess for most purposes this doesn't matter too much. If the goal is to compare latent distributions to one another the relative difference is important, but I can imagine there are maybe some situations were it would be important to estimate the latent parameters on the precisely observed units of the data, which OrderedProbit won't allow. Am I right in thinking this or am I still missing something fundamental?",2022/11/29 1:57 PM,10,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,"I now see that there is now an OrderedProbit distribution as well, which isn't in the docs yet. So I guess any discussion can encompass OrderedProbit and OrderedLogistic",2021/10/10 9:43 AM,11,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,"Maybe I am missing something, but couldn't you get the second parametrization by just fixing the first cutpoint to zero?
I am not entirely sure why you would want to do that though.
Is there something wrong with this?:

You need to make sure though that you only add an intercept to the model if the cutpoints have only n-1 degrees of freedom.
So maybe something like this?
",2021/10/11 7:46 AM,12,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,"Thanks @aseyboldt
I finally had time to look at this again. So far, good progress on simple models. I am working through 1 group, 2 groups, then metric predictor examples, which is the same approach as the Kruschke chapter on this topic.
My only problem so far is constraining the cutpoints:

If you have time, I've got a notebook on this here https://github.com/drbenvincent/ordinal-regression/blob/main/ordinal%20logistic%20regression.ipynb. It's Model 3 which involves the constraint on cutpoints which ends up failing.",2021/10/24 6:30 PM,13,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,"Ok. So we've made progress in that the issue is not about parameterisation of OrderedLogit or OrderedProbit. So in one way this discussion could be done.
That said, as @aseyboldt mentioned, some consideration to the priors could be given. I've worked up a notebook using the very latest v4 code, with OrderedProbit. Full example notebook here.
The basic issue seems to be how you deal with too many degrees of freedom. We have K levels of the data, but the model has K+1 degrees of freedom, theta_1,... , theta_{K-1}, mu, sigma.
The method that Krushcke uses is to constrain the lower and upper outpoints. A PyMC implementation is here but this is old and clunky and doesn't utilise OrderedProbit which is new. By constraining the first and last outpoints, the model should now have K-1 degrees of freedom.

The posteriors are sensible in terms of their values, but we have major divergence issues

I tried the approach outlined by @aseyboldt, which is to fix the first outpoint to zero, and use a Dirichlet distribution for the unknown outpoints. I think this then has a total of K-1 degrees of freedom because the Dirichlet will sum to 1?

Again, OK inferences in terms of numerical values, but still crazy divergence issues.

I'd be grateful for pointers:

am I on the right path?
are the models actually fine, and it's just a v4 issue?
Do the unknown outpoint parameters need to be ordered? I think they do, but adding transform=pm.distributions.transforms.ordered to the Uniform in the first model doesn't resolve divergences. I've not tried this, but if ordering would help with the Dirichlet, then maybe could calculate cumulative sum of these variables. Can Aesara do that?

If I've left out any important details, see here for full notebook example.
EDIT: Wrapping the Dirichlet variables in aesara.tensor.extra_ops.cumsum results in zero divergences

But the posteriors over unknown outpoints are suspect
",2021/11/14 6:03 PM,14,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,"Created an issue, proposing a new distribution which would be very useful here #5215",2021/11/20 11:27 PM,15,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,https://journals.sagepub.com/doi/full/10.1177/2515245918823199,2021/12/7 3:35 AM,16,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,https://mc-stan.org/docs/2_23/stan-users-guide/ordered-logistic-section.html,2021/12/7 3:35 AM,17,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,@drbenvincent I just posted to the Discourse forums about the Kruschke-style ordered probit model here before actually seeing this thread and your latest notebook. The approaches are very similar.,2022/9/12 12:54 PM,18,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,"Hi everyone - joining this thread late after struggling hard with ordinal data!
I've been working through the examples above as well as @drbenvincent's great notebooks to try and get a handle on things, but I am still very confused. I'm looking to use the same approach Kruschke uses in DBDA2 to estimate the latent mean and scale of an ordinal set of data to do some inferences on that. I've been using OrderedProbit and have been trying to use the same approach Kruschke uses by pinning the left and right extreme cutpoints, and estimating the mean, scale, and remaining cutpoints. Like the notebooks, I've been using the example dataset from DBDA2, OrdinalProbitData-1grp-1.csv, which is stated in the book as having a latent mean of 1 and scale of 2.5.
I've been using the following parameterisation (forgive hard-coding of values) which results in relatively sensible estimates (but not of the mean), but with severe divergences, and requires starting values to not crash:

`
Divergences aside, these look reasonable for the cutpoints and sigma, but not really for the mean (eta). The posterior predictive also looks very reasonable here.

Using the constrainedUniform implementation, the divergences disappear as @drbenvincent states, but now the estimates of the mean and scale are very different from 1 and 2.5, and the cutpoints are no longer on the scale of the responses:


I'm probably missing something fundamental here about OrderedProbit, but I'm not sure why having the cutpoints on their cumulative probability scale helps so much, or why the eta and sigma parameters never seem to quite reflect the values stated in DBDA2.
Any pointers are massively appreciated from this struggling Bayesian ____",2022/11/28 5:18 PM,19,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5066,2021/10/9 2:49 PM,"Getting a bit of a handle on this and realised something of a basic mistake on my part. I'm still a bit vague on the use of the constrainedUniform distribution above but its clear the cutpoints are sensible. The reason the mean and scale are different from Kruschke's example is I think because OrderedProbit requires the data to start from 0 and not 1. So it makes sense that the underlying normal distribution would have different parameters, even if it gives rise to the same pattern of responses (e.g., same count of zeros as there are ones in the observed data, etc).
I guess for most purposes this doesn't matter too much. If the goal is to compare latent distributions to one another the relative difference is important, but I can imagine there are maybe some situations were it would be important to estimate the latent parameters on the precisely observed units of the data, which OrderedProbit won't allow. Am I right in thinking this or am I still missing something fundamental?",2022/11/29 1:57 PM,20,,(III) Reporting an Enhancement
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,"Yeah, I think this is quite confusing, if we can remove them that would be ideal.",2021/12/3 12:06 PM,1,,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,We could start deprecating warnings for args and kwargs in V3 and remove the LoosePointFunc in V4,2021/12/4 9:16 AM,2,,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,"More importantly, these properties/methods always compile a new aesara function which is quite slow if one wants to evaluate a model many times.
We might want to rename them to something like model.compile_logp to make this obvious and hint that this shouldn't be repeatedly invoked but cached once and then reused.
Similarly to how we have recompute_initial_point that indicates this is a costly operation.",2021/12/4 3:25 PM,3,,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,"This is done, right?",2022/1/7 8:27 AM,4,,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,"No, but we can open an issue",2022/1/7 10:49 AM,5,1,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,"Yeah, I think this is quite confusing, if we can remove them that would be ideal.",2021/12/3 12:06 PM,6,,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,We could start deprecating warnings for args and kwargs in V3 and remove the LoosePointFunc in V4,2021/12/4 9:16 AM,7,,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,"More importantly, these properties/methods always compile a new aesara function which is quite slow if one wants to evaluate a model many times.
We might want to rename them to something like model.compile_logp to make this obvious and hint that this shouldn't be repeatedly invoked but cached once and then reused.
Similarly to how we have recompute_initial_point that indicates this is a costly operation.",2021/12/4 3:25 PM,8,,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,"This is done, right?",2022/1/7 8:27 AM,9,,(IV) Reporting a Clarification Request
https://github.com/pymc-devs/pymc/discussions/5237,2021/12/3 11:45 AM,"No, but we can open an issue",2022/1/7 10:49 AM,10,,(IV) Reporting a Clarification Request
https://github.com/pypa/setuptools/discussions/3145,2022/3/2 8:07 PM,Maybe worth raising an issue over at https://github.com/pypa/packaging/issues,2022/3/14 12:04 PM,1,1,(II) External Repository
https://github.com/pypa/setuptools/discussions/3145,2022/3/2 8:07 PM,"
pypa/packaging#520
https://stackoverflow.com/questions/11887762/how-do-i-compare-version-numbers-in-python

I went with
",2022/5/7 7:08 AM,2,,(II) External Repository
https://github.com/pytest-dev/pytest/discussions/7800,2020/9/26 7:51 PM,Also see pytest-dev/py#218,2020/9/26 8:17 PM,1,,(IV) Reporting a Clarification Request
https://github.com/pytest-dev/pytest/discussions/7800,2020/9/26 7:51 PM,let's continue the discussion in the py issue __,2020/9/26 10:38 PM,2,1,(IV) Reporting a Clarification Request
https://github.com/pytest-dev/pytest/discussions/8089,2020/11/30 6:42 PM,"Hi,
Following up, I now noticed this seems to happen only when passing mutable objects to metafunc paramertize.
If we take my example above and change in pytest_generate_tests confs to:
confs = [('key1', 'val1'), ('key2', 'val2')]
Then it runs properly (same output as 5.3.5 version), but passing mutable object would cause the issue I mentioned.
Originally I passed a dict (real configuration is also a dict), but changing the above working example from tuple to list would also cause the issue, due to list being mutable:
confs = [['key1', 'val1'], ['key2', 'val2']]
Do you think it's a bug in newer pytest versions (since it worked before), or is it the expected behaviour for mutable object in paramertization and I should change how we load the configuration?
Thanks,
Idanjc",2020/12/1 4:32 PM,1,,(IV) Reporting a Clarification Request
https://github.com/pytest-dev/pytest/discussions/8089,2020/11/30 6:42 PM,"I agree that the pytest 5.3.5 seems like the better one. The mutable thing is very odd. This is probably a bug, I'll try to look into it when I get a chance. I'll open an issue referencing this so we can track it.
Edit: #8102",2020/12/5 8:11 PM,2,1,(IV) Reporting a Clarification Request
https://github.com/pytest-dev/pytest/discussions/9802,2022/3/21 11:39 AM,"
Hi quick question, is it by design that raising an exception in a pytest_unconfigure(...) hook exits 1 ? whereas the pytest_configure(...) exits 3 INTERNAL_ERROR ?

Not sure. I would expect both to return INTERNAL_ERROR actually. The discrepancy might be accidental.

i'll advised in favour of inside the session instead, i.e we need to do stuff on a runtime environment that when setup may work, but when torn down later may be problematic and or not possible

Hmm I would suggest using configure/unconfigure for pytest specific stuff, like managing some data structure used by your plugin, while leaving session start/end for other external services (not pytest related). From your use case seems like session start/finish might make more sense then.",2022/3/22 10:13 AM,1,,(IV) Reporting a Clarification Request
https://github.com/pytest-dev/pytest/discussions/9802,2022/3/21 11:39 AM,"Interesting @nicoddemus; with a simple example:

results in:

when adding:


I had a look over the code and _ensure_unconfigure(...) isn't as well guarded; so I assumed it was by design; is there a chance you think that is maybe an oversight? Happy to convert to an issue if you think it has any merit; i'm still not quite sure.",2022/3/22 10:45 AM,2,,(IV) Reporting a Clarification Request
https://github.com/pytest-dev/pytest/discussions/9802,2022/3/21 11:39 AM,"
is there a chance you think that is maybe an oversight?

That's a part of the code which I wasn't around when introduced so I can't say for sure, but I think it is definitely possible. @RonnyPfannschmidt do you have any insights here?",2022/3/22 10:48 AM,3,,(IV) Reporting a Clarification Request
https://github.com/pytest-dev/pytest/discussions/9802,2022/3/21 11:39 AM,opened: #9808 for more indepth discussions and investigation.,2022/3/22 1:01 PM,4,1,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/19279,2021/1/26 11:05 AM,"Thanks for the report @odedbd . Just a note: since you're calibrating a pre-fitted model, you should be careful to calibrate the pipeline on different data from the one that was used to train it - i.e. pipeline.fit and clf_isotonic.fit should not both use fake_features (I understand this is a minimal bug report that does not necessarily reflect actual usage so feel free to ignore)
@glemaitre @lucyleeow @ogrisel This looks like a legitimate issue. From what I can tell in predict_proba we can remove the call to check_array (we don't need it, the data should properly be validated in the base estimator's predict method) and replace X.shape[0] with _num_samples(X). Thoughts?
@lesteve here's an instance where converting to an issue would be helpful ;)",2021/1/27 9:11 AM,1,1,(I) Reporting a Bug
https://github.com/scikit-learn/scikit-learn/discussions/19502,2021/2/19 11:45 AM,Yes we should but we need to wait for numpy and scipy to provide their own wheels first. I opened an issue to track related github issues in parent projects here: #19137.,2021/2/19 1:55 PM,1,1,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/19624,2021/3/5 12:13 PM,"Sounds similar to #19279
I opened #19637 to keep track of the issue",2021/3/7 10:10 AM,1,1,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/19909,2021/4/17 10:19 AM,"oh, I wanted to make an issue of this. Did not know what was this discussion thing, sorry wrong place. But I can't seem to delete this thread so I let it as is and hope this gets some attention.",2021/4/17 10:20 AM,1,1,(III) Reporting an Enhancement
https://github.com/scikit-learn/scikit-learn/discussions/19947,2021/4/21 10:27 AM,"This is an issue on the KerasRegressor side that is probably not passing our estimator check and is therefore not totally compatible. I would advise to raise an issue in there issue tracker or check for related issues:
https://github.com/keras-team/keras/issues?q=is%3Aissue+is%3Aopen+clone+scikit-learn",2021/4/22 8:45 PM,1,1,(II) External Repository
https://github.com/scikit-learn/scikit-learn/discussions/20651,2021/8/1 7:02 PM,"As you see in the snippet of code of the RandomForestRegressor, we prefer to use threads as a backend while the BaggingRegressor will use loky by default. Indeed, it seems that this is not the best setting in the current benchmark even if we release the GIL in the decision trees. Here, are some additional benchmarks script to spot the effect of the backend.

",2021/8/3 7:25 AM,1,,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/20651,2021/8/1 7:02 PM,"On GNU/Linux, one can have a look at the way threads are scheduled and identify if the GIL gets locked using perf(1) jointly with viztracer as described in this blog post (thank you @maartenbreddels!).
Using this setup on this script:

by running:

One  get several reports, which can be visualized with Perfetto.
Summary of threads interaction with the GIL
In what follows:

the first PID annotated with * correspond to the process main thread
the last 3 PIDs correspond to threads spawned by multiprocessing.pool.ThreadPool to respectively handle workers, tasks and results.
the others correspond to ones of the pool for the tasks (hence executing user code in parallel)

I have not been able to get results for n_jobs=8
For n_jobs=2:

For n_jobs=4:

Zooming on the kernel's scheduler profiling (exported in schedtracer.json), we see that threads are waiting for the GIL:
Overview:

Zoom:

Probably, some Python code prior to the Cython implementation takes the GIL in _parallel_build_trees, in BaseDecisionTree.fit or even after in Cython in _build_pruned_tree_ccp and subsequent functions which do not explicitly release the GIL and likely are interacting with Python objects.",2021/8/3 10:44 AM,2,,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/20651,2021/8/1 7:02 PM,I'm going to convert back this discussion to an issue such that we investigate the core reason for the GIL to no be released.,2021/8/3 1:12 PM,3,1,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/21631,2021/11/11 1:13 AM,Could you please paste the output of your script and what it should look like?,2021/11/12 10:33 AM,1,,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/21631,2021/11/11 1:13 AM,"I think I found one of the problems of the interpretation and it lies on the inconsistency between decision_function() and predict().
I have updated the gist (https://gist.github.com/math-a3k/572fa2e9228fbbe2b3fa8471250e0327) where it is shown that the output of predict() (right graph for the plane) is not consistent with the output of decision_function() (left graph for the plane):


(x1, x3), (x3, x4), (x2, x3), (x3, x5) are consistent
(x1, x2), (x1, x4), (x1, x5) (x2, x4), (x4, x5) are not consistent

This seems to be a bug and renders the conditional decision function useless or not possible of interpretation due to unknown result.
@adrinjalali, do you agree to escalate this as an issue?",2021/12/10 8:07 AM,2,1,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/21670,2021/11/15 7:26 AM,"Hi @sajanraj,
Can you craft a minimal bug report for this problem?
This will help us better solve it.",2021/11/15 7:36 AM,1,1,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/22042,2021/12/21 10:24 AM,"
However, from my understanding each time the forests are trained from scratch in this scenario, since the original rf object is cloned

This is correct and this is what makes it impossible to make actually use warm_start in the grid-search.
You can open an issue. Basically, I am not aware of a simple trick to solve this problem. I think that we could only solve if cloning would behave differently when warm_start=True to not clean the fitted attribute.",2021/12/21 12:14 PM,1,1,(IV) Reporting a Clarification Request
https://github.com/scikit-learn/scikit-learn/discussions/23212,2022/4/25 4:13 PM,"scikit-learn-intelex is another project managed by Intel.
You should report issues on their issue tracker instead.",2022/4/26 9:19 AM,1,1,(II) External Repository
https://github.com/scikit-learn/scikit-learn/discussions/23212,2022/4/25 4:13 PM,"As mentioned by @jjerphan, we are not maintaining nor developing scikit-learn-intelx.
@nilslacroix I would be interested to know if you installed the package on purpose? As far that I know, conda is kind of raising a warning advertising scikit-learn-intelx but I never saw an automatic install thought.",2022/4/26 1:31 PM,2,,(II) External Repository
https://github.com/scikit-learn/scikit-learn/discussions/23212,2022/4/25 4:13 PM,"As already mentioned, we are not maintaining that package on the main conda package, nor are we the ones giving advice to people to install that package. This is not a scikit-learn core issue, and you should take it to the people maintaining those packages.
We have always worried about people being confused with that package, but since we have no control over it, we can't remove that suggestion.
You should ALWAYS install the package from pypi or conda-forge if you want us to support what you have installed. The main channel is not us.",2022/10/24 10:03 AM,3,,(II) External Repository
https://github.com/sktime/sktime/discussions/1009,2021/6/21 4:18 PM,There is a PR #625,2021/6/21 5:38 PM,1,,(III) Reporting an Enhancement
https://github.com/sktime/sktime/discussions/1009,2021/6/21 4:18 PM,not for K谩lm谩n filter though? That would be a nice first issue #1011,2021/6/21 8:11 PM,2,1,(III) Reporting an Enhancement
https://github.com/sktime/sktime/discussions/1508,2021/10/12 3:49 AM,"Yes, it seems like this is backwards? My naive user expectation would be MAPE default being symmetric=False.
@RNKuhns, FYI, have a look at this",2021/10/12 8:12 PM,1,,(III) Reporting an Enhancement
https://github.com/sktime/sktime/discussions/1508,2021/10/12 3:49 AM,"@RNKuhns has offboarded and not replied to this.
I have moved this to issues as a bug report, so we can check it and deal with it there:
#1986",2022/2/4 7:40 PM,2,1,(III) Reporting an Enhancement
https://github.com/sktime/sktime/discussions/1659,2021/11/27 10:55 PM,"Yes, this should be the right way to do this.
Looks like a bug in MeanAbsoluteScaledError.
Opened a bug report here: #2001",2022/2/6 8:16 PM,1,1,(IV) Reporting a Clarification Request
https://github.com/sktime/sktime/discussions/1815,2021/12/31 3:47 PM,"Thanks for raising this, @Sinnaeve!
This seems like a bug - would you be able to open an issue and also paste the simplest possible code that reproduces this, plus what you expect to happen instead?
Regarding series-to-primitive transformers applied to multivariate series, there is discussion in this issue here:
#1719
It麓s not clear how the correct output should be formatted (but it should not be what you get).
Would appreciate your opinion on the options.",2021/12/31 6:46 PM,1,1,(IV) Reporting a Clarification Request
https://github.com/sktime/sktime/discussions/1815,2021/12/31 3:47 PM,"This is now resolved in the newest release, the return has your expected format, and future multivariate transformers will comply with that too:
#1826",2022/2/4 7:34 PM,2,,(IV) Reporting a Clarification Request
https://github.com/sktime/sktime/discussions/2267,2022/3/21 6:04 PM,"@GrzegorzRut, this is an interesting question.
I looked into the imputer, and indeed the mean and median seen in transform is used.
This is ok in a time series classification setting, since entire series are either completely in the training set, or the test set.
As you say, however, correctly, this is not ok if you do forecasting - the algorithm is not supposed to use any information about the future, this can lead to information leakage and over-optimistic evaluation.
FYI @aiwalter.
I've added leakage free versions of mean/median in #2269, and opened an issue for more complex methods in #2270 (e.g., forecaster_fit, together with the naive forecaster this supports a number of common methods).",2022/3/21 9:51 PM,1,1,(III) Reporting an Enhancement
https://github.com/sktime/sktime/discussions/854,2021/5/2 3:28 PM,"Hm, I need to have a look at this when I have more time. Also pinging @big-o who I believe originally implemented it.
Regarding the ""isolation of components"" idea, I very much like this - though it should be noted that there should also be a shorthand for the composite, and it may well be that it is more efficient to implement the composite as a whole, similar to time series forest etc.",2021/5/2 10:26 PM,1,,(III) Reporting an Enhancement
https://github.com/sktime/sktime/discussions/854,2021/5/2 3:28 PM,"@mloning I have not started implementing this. Sure, if new contributor wants to do it, then please go ahead. I would be happy to review/help/collaborate with them if they wish.",2021/6/1 5:28 PM,2,,(III) Reporting an Enhancement
https://github.com/sktime/sktime/discussions/854,2021/5/2 3:28 PM,We created an issue here #922,2021/6/3 6:18 PM,3,1,(III) Reporting an Enhancement
https://github.com/sqlalchemy/sqlalchemy/discussions/5837,2021/1/7 1:12 AM,"@Chise1
you can define dependency that provides the session and use it within the handlers.

EDIT: added imports, but dude you can create it any way you want, just pointed that Dependency() is the way to go.",2021/1/7 7:15 AM,1,,(II) External Repository
https://github.com/sqlalchemy/sqlalchemy/discussions/5837,2021/1/7 1:12 AM,Thank you!,2021/1/7 7:16 AM,2,,(II) External Repository
https://github.com/sqlalchemy/sqlalchemy/discussions/5837,2021/1/7 1:12 AM,"Where is SessionLocal ?
I can't found it in document or package.",2021/1/7 7:20 AM,3,,(II) External Repository
https://github.com/sqlalchemy/sqlalchemy/discussions/5837,2021/1/7 1:12 AM,Please give me a complete example.,2021/1/7 7:22 AM,4,,(II) External Repository
https://github.com/sqlalchemy/sqlalchemy/discussions/5837,2021/1/7 1:12 AM,"@Chise1 This is really a question and request for the FastAPI project, not SQLAlchemy. I recommend you ask the question in one of their groups, and update this Issue with the solution for the benefit of others.",2021/1/7 4:35 PM,5,1,(II) External Repository
https://github.com/sqlalchemy/sqlalchemy/discussions/6507,2021/5/18 11:19 PM,issue is at #6511 and we welcome PRs to get this started.,2021/5/19 2:42 PM,1,1,(III) Reporting an Enhancement
https://github.com/sqlalchemy/sqlalchemy/discussions/6976,2021/9/2 4:34 PM,"hi -
it looks like you are creating a union somewhere even though this is not shown in your line above.  Nothing has changed as far as the public facing version of this API.  for further assistance, please supply adequate detail what you are doing, thanks.",2021/9/2 5:26 PM,1,,(I) Reporting a Bug
https://github.com/sqlalchemy/sqlalchemy/discussions/6976,2021/9/2 4:34 PM,"sorry, this is not expected, will open a bug.",2021/9/2 5:34 PM,2,1,(I) Reporting a Bug
https://github.com/sqlalchemy/sqlalchemy/discussions/7333,2021/11/16 4:49 PM,"hey there -

The creation of the columnstore index fails.

this is vague. can you be more specific ?

Is this expected to be supported?

The page you linked does not refer to any SQL syntax for this ""columnstore"" feature so I dont know what it looks like, however  SQLAlchemy does not currently have any syntax that can ""create"" a ""columnstore"" index if there is special SQL syntax required.
However, your example as written doesn't illustrate any kind of ""columnstore"" index being created, it is reflecting a Table object from some particular database, and the most that would happen as far as indexes there is that you'd get back some Index() objects that look like normal indexes, there would be no state within that Python object that suggests ""columnstore"", so other than ""my new table doent have a columnstore index on it"", which would be expected, I am not aware of what other kind of ""failure"" would be happening (such as a stack trace).",2021/11/16 6:24 PM,1,,(III) Reporting an Enhancement
https://github.com/sqlalchemy/sqlalchemy/discussions/7333,2021/11/16 4:49 PM,I think an issue would be better for this,2021/11/17 6:31 PM,2,1,(III) Reporting an Enhancement
https://github.com/sqlalchemy/sqlalchemy/discussions/7879,2022/3/31 7:02 PM,"not expexcted at all, can you please post a bug report with a proper MCVE including sample model, sample statement, sample data?  thanks.",2022/3/31 7:06 PM,1,1,(I) Reporting a Bug
https://github.com/streamlink/streamlink/discussions/4105,2021/10/19 5:50 PM,"#3210
Twitch has, as expected, made new changes after their source code has been leaked a few weeks ago.
New access token request headers were added in #4086, but this, as expected as well, stopped working too, at least for non-preroll ads.
The --twitch-disable-ads parameter still seems to be able to filter out ads, but there's one HLS segment with the purple screen which doesn't get caught by it, so the purple screen appears before the stream output stops for filtering out the ads. It's possible that some timestamps are set differently now or that they are using different values for annotating the ad segments. Without seeing the actual HLS playlist contents, this can't be fixed.",2021/10/19 7:34 PM,1,,(I) Reporting a Bug
https://github.com/streamlink/streamlink/discussions/4105,2021/10/19 5:50 PM,"I'm turning this discussion post into an issue thread now, so that this plugin issue can be properly tracked and fixed, and so that people can actually see it in the issue tracker, because there will be lots of duplicates otherwise. Please don't open discussions for actual issues next time, thanks.
edit:
Discussions can't be turned into issues like the other way around, so I'm opening a new issue instead. I will lock this discussion here now.
New plugin issue here:
#4106",2021/10/19 7:35 PM,2,1,(I) Reporting a Bug
https://github.com/streamlink/streamlink/discussions/4298,2022/1/16 12:58 PM,"Seems to be a problem analyzing #EXT-X-BYTERANGE lines which don't have byte offset.
You may need to make this an issue report.
For example, hls_audio_160k_v4.m3u8 has these #EXT-X-BYTERANGE lines.

And streamlink is setting these Range headers for HTTP GET requests.
",2022/1/18 6:14 AM,1,1,(IV) Reporting a Clarification Request
https://github.com/tiangolo/fastapi/discussions/2751,2021/2/3 10:15 PM,"Maybe it would be better to write it in an issue that would guide you to follow the template, provide a complete, self-contained example code, etc. That way me or others can help you better.",2022/11/10 5:29 PM,1,1,(IV) Reporting a Clarification Request
https://github.com/tiangolo/fastapi/discussions/2757,2021/2/5 12:02 PM,"Hmm, not sure I understand what you mean. Maybe it would be better to ask in an issue following the template, that will guide you to structure the question and build a minimal, self-contained example with what you need or what you have in mind. That will help me/us help you better.

Sorry for the long delay! __  I wanted to personally address each issue/PR and they piled up through time, but now I'm checking each one in order.
",2022/11/10 6:28 PM,1,1,(IV) Reporting a Clarification Request
https://github.com/tiangolo/fastapi/discussions/2993,2021/3/26 6:17 AM,"I have two suggestions (depending on if you want your model in the body or query)
Body
Essentially we're creating a dummy class that skips all validation and saves it for your dependency injection to handle

Query

You're still having to handle your validation logic yourself as a try-except (mainly because it is application-specific), but you'll get your documentation with it this way
If this helped then could you mark it as answered? If not then happy to discuss further __",2021/9/29 5:26 AM,1,,(IV) Reporting a Clarification Request
https://github.com/tiangolo/fastapi/discussions/2993,2021/3/26 6:17 AM,"I think it would probably be better to ask in a GitHub issue, following the template that will guide you to structure the question in a way that makes it easier to understand your intention and need, to be able to help you better. And also providing a self-contained, minimal, reproducible, example that I can copy-paste to replicate it.

Sorry for the long delay! __  I wanted to personally address each issue/PR and they piled up through time, but now I'm checking each one in order.
",2022/11/27 7:48 PM,2,,(IV) Reporting a Clarification Request
https://github.com/tiangolo/fastapi/discussions/2993,2021/3/26 6:17 AM,"You can create a custom exception handler for the ValidationError and modify the behavior of the validation error to return the list of good and bad objects and their errors.
Here's an example of how you can implement it:

In this example, the custom exception handler will be called whenever a ValidationError is raised. It will loop over the list of objects, validate each object using Pydantic, and separate the good objects from the bad ones. The good objects will be uploaded to the database, and the response will include the list of good and bad objects and their errors, if any.
This approach allows you to validate the objects, separate the good and bad ones, and upload the good ones to the database all in one go, while still providing a clean and well-documented API using Pydantic's request models.",2023/2/6 11:32 PM,3,,(IV) Reporting a Clarification Request
https://github.com/tiangolo/fastapi/discussions/3970,2021/10/1 7:13 AM,"@elrik75 I don't think there's much that can happen in this forum (discussions). If you would like to suggest something maybe you could create an issue and add some helpful suggestions to other projects' governance. Possibly following a similar (but less strict) path to the psf as that has obviously turned out well with the BFD (Guido) and core contributors.
I imagine @tiangolo has already put a lot of thought into this already as running these big projects takes a lot of time and investment. Something that often goes unrewarded and prevents you from doing more cool things because you need to worry about maintenance.",2021/10/3 9:59 AM,1,1,(III) Reporting an Enhancement
https://github.com/tiangolo/fastapi/discussions/3970,2021/10/1 7:13 AM,"I was already worried about the situation in June and tiangolo's response increased my concern about the sustainability of the project.
https://twitter.com/sraimbault/status/1403327590039969796
In the meantime (around 5 months), the number of PR and issues has doubled.
BTW: I didn't use SQLModel in my projects because I'm concerned about the maintenance state.",2021/10/6 1:36 PM,2,,(III) Reporting an Enhancement
