,URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
707,https://github.com/tailwindlabs/tailwindcss/discussions/3080,2020-12-13 21:50:45.000000,"tailwind.css

tailwind.lit.css

Note: Comments have been removed.
I hope @LeLocTai to provide a reproduction repository.",2020-12-14 17:33:45.000000,6,,Not a bug
708,https://github.com/tailwindlabs/tailwindcss/discussions/3080,2020-12-13 21:50:45.000000,"@GHNewbiee could you also share an .html file that is using any of the tailwind classes?
Btw, there's also a shorthand version for the prune dir extensions, like
'./src/**/*.{js,ts,jsx,tsx}'
Is direct postcss giving the same result?
npx postcss ./tailwind.css -o tailwind.exp.css --verbose
What's the npx postcss --version?",2020-12-14 17:39:17.000000,7,,Not a bug
709,https://github.com/tailwindlabs/tailwindcss/discussions/3080,2020-12-13 21:50:45.000000,"@ahtik I use tailwind classes in components (LitElement) (js) files after JS-ifying the produced css file. For the time being, there is not an html file. Thanks for the shorthand version.
Both last two npx commands give npm ERR! could not determine executable to run. I follow the instructions given in

Using Tailwind without PostCSS, and
Optimizing for Production
",2020-12-14 18:17:21.000000,8,,Not a bug
710,https://github.com/tailwindlabs/tailwindcss/discussions/3080,2020-12-13 21:50:45.000000,Note: In node_modules I see that both postcss and purgecss exist.,2020-12-14 18:44:30.000000,9,,Not a bug
711,https://github.com/tailwindlabs/tailwindcss/discussions/3080,2020-12-13 21:50:45.000000,"package.json
",2020-12-14 19:05:54.000000,10,,Not a bug
712,https://github.com/tailwindlabs/tailwindcss/discussions/3080,2020-12-13 21:50:45.000000,"Ok so for me the problem was with gulp/postcss. I was building the compilation stream based on some criterias:

This has worked with many plugins for years. For postcss however, it only worked if written like this:

I'm not sure if I been doing things wrong all this time and just got lucky, or postcss/gulp-postcss incorrectly modify the gulp stream somehow. Anyway, my problem is not specific to tailwind and likely not what OP is facing.",2020-12-15 09:58:39.000000,11,,Not a bug
713,https://github.com/tailwindlabs/tailwindcss/discussions/3080,2020-12-13 21:50:45.000000,This is definitely a configuration issue rather than a bug so moving this to discussions.,2020-12-15 11:06:03.000000,12,1.0,Not a bug
714,https://github.com/tailwindlabs/tailwindcss/discussions/4093,2021-04-13 05:45:40.000000,"Hey!
JIT is currently still an ""opt-in"" mode, and not the default. We can't remove that sort of information that is still relevant for the default way Tailwind works, and managing two parallel sets of documentation would be a lot of work.
We could have a toggle for ""jit mode vs default mode"" for these, but realistically we'll probably update the documentation when jit becomes the default mode for Tailwind.
Moving this to our community discussions 👍",2021-04-16 08:06:08.000000,1,1.0,Non Actionable Topic
715,https://github.com/tailwindlabs/tailwindcss/discussions/4778,2021-06-23 11:23:21.000000,"
I have a use case in which I need to persist previous build CSS for backward compatibility

If you don't mind me asking, what is that use case?",2021-06-23 16:17:38.000000,1,,Unrelated Repository
716,https://github.com/tailwindlabs/tailwindcss/discussions/4778,2021-06-23 11:23:21.000000,"

I have a use case in which I need to persist previous build CSS for backward compatibility

If you don't mind me asking, what is that use case?

Well there are HTML pages that are already In the system (database) with the old classes and all of them share the same CSS file,  for that reason I need to persist already used classes for the backward compatibility.",2021-06-23 16:45:03.000000,2,,Unrelated Repository
717,https://github.com/tailwindlabs/tailwindcss/discussions/4778,2021-06-23 11:23:21.000000,How did you generate the old CSS build file?,2021-06-23 16:53:30.000000,3,,Unrelated Repository
718,https://github.com/tailwindlabs/tailwindcss/discussions/4778,2021-06-23 11:23:21.000000,"Hey! This isn't really a bug, it's working correctly because PurgeCSS expects to be looking at HTML, not at CSS, so it thinks the classes with escaped characters just contain slashes, like if they were in HTML like this:

I would recommend just keeping the old CSS file and not running PurgeCSS against that one at all, or using their control comments to preserve parts of your CSS:
https://purgecss.com/safelisting.html#in-the-css-directly
Going to convert this to a discussion for you since it's not a bug in Tailwind or anything 👍",2021-06-23 17:59:24.000000,4,1.0,Unrelated Repository
719,https://github.com/tailwindlabs/tailwindcss/discussions/4778,2021-06-23 11:23:21.000000,"I'm also looking for a solution to this.

As a bit of context:


I'm using Tailwind to develop a design system in a repository (A). This repository contains the configuration (plugins, theme…), and outputs Vue components and the generated CSS file that only includes classes used by those components.


Then, I'm consuming that design system from another repository (B). Because I want to keep them in sync and share the same theme, I'm importing Tailwind configuration from A into B, and generate a new CSS file. However, I only want to load a single CSS file that would include classes from A and B, so I'm looking for a way to take into account classes generated from A.



For now, I've tried:


Including the generated CSS file from A to the purge.content array. (1)



Transforming the CSS file before looking for classes. (2)



Registering the CSS file under purge.options.css. (3)



None of these solutions worked unfortunately.

1 and 2 do take into account non-escaped classes, but fail when processing escaped classes such as .w-\[90px\].
3 does not include any classes from the design system at all.

I'm starting to run out of ideas here. Any help is welcome. 🙏",2021-07-26 16:07:53.000000,5,,Unrelated Repository
720,https://github.com/tailwindlabs/tailwindcss/discussions/5474,2021-09-04 15:22:36.000000,"Hey! Going to convert this to a discussion as it's a more general CSS question and not a bug in our build tool or anything (you'll see the same issue writing raw CSS in iOS Safari).
This might help: https://discourse.webflow.com/t/multi-line-gradient-text-safari-ios-fix-i-e-prevent-disappearing-text/135029",2021-09-10 18:51:44.000000,1,1.0,Not a Bug
721,https://github.com/tailwindlabs/tailwindcss/discussions/5480,2021-09-11 16:09:25.000000,"Hey! You'll have to provide a real reproduction (a GitHub repo actually running React) — the classes you have all are correct and are picked up as expected in this static demo:
https://play.tailwindcss.com/dMBDNbRUAv
Going to convert to a discussion since I don't believe this is an actual bug but still happy to help you figure it out.",2021-09-12 12:28:13.000000,1,1.0,Not a Bug
722,https://github.com/tailwindlabs/tailwindcss/discussions/5509,2021-09-13 21:46:35.000000,"Correct me if I'm wrong but this doesn't seem like an issue with Tailwind, perhaps something for the discussions board, or SO as you already mentioned?",2021-09-15 11:26:20.000000,1,1.0,Non Actionable Topic
723,https://github.com/tailwindlabs/tailwindcss/discussions/5509,2021-09-13 21:46:35.000000,"Hey @opensas! The issue here is just in how tools like SvelteKit (and basically all others) process multiple CSS sources like this.
Basically what happens is they process every style block from every Svelte component independently, so if you have a global CSS file and 12 Svelte components that all have a style block, SvelteKit is running Tailwind 13 separate times that are all isolated from each other. So when you try to use @layer components { ... } in a Svelte component, Tailwind has no idea that there is a @tailwind components directive in your global CSS file because it might as well be in someone else's project on a different computer in another country, since everything is processed independently in isolation.
Only real options here are:

Put the custom class in your global CSS file instead of the component so that Tailwind can relocate the styles properly.
Don't use a custom class here at all and just use the utilities right in the markup.
Use the important modifier for your overrides like !bg-red-800

Generally I would recommend against these sort of class-based styling APIs for components because of these specificity issues, and instead do something like:

...where the logic to add the right utility classes based on the selected color happens inside the component. Hope that helps!",2021-09-15 14:15:49.000000,2,,Non Actionable Topic
724,https://github.com/tailwindlabs/tailwindcss/discussions/5509,2021-09-13 21:46:35.000000,"
Don't use a custom class here at all and just use the utilities right in the markup.

Isn't that counter productive?
Say I have an app with structure like so:


With my button component,


Now if I were to use this Button anywhere else in the app, it'll error as expected @layer components is used but no matching @tailwind components directive is present.  Without @layer, the specificity of the component style is lower than the base styles and it seems it never gets applied. 😢
The only way I can think of fixing this is to move all component styles to index.css, which defeats the purpose of component specific styles. Or maybe I'm dumb and don't really understand how Tailwind works. 🤷🏽

Also, probably a personal preference, but

looks cleaner than
",2021-09-20 08:11:34.000000,3,,Non Actionable Topic
725,https://github.com/tailwindlabs/tailwindcss/discussions/5606,2021-07-13 09:49:47.000000,"Hey! The typography plugin has a peer dependency on the tailwindcss package so you'll have to actually install Tailwind locally in your project so the typography plugin can reference it:
npm install tailwindcss
After that everything should work. The issue is happening because using npx without installing Tailwind is just executing it without actually adding it to the project, so while it works great in isolation, the library isn't in node_modules for anything else that depends on it.",2021-07-13 12:06:33.000000,1,,Non Actionable Topic
726,https://github.com/tailwindlabs/tailwindcss/discussions/5606,2021-07-13 09:49:47.000000,"Thanks for the reply Adam! Installing Tailwind led to the next error below:

I then installed PostCSS v8.3.5, which gets everything working - except that PostCSS now screams at me that it's not actually doing anything (which I guess is wrong, as it got the Tailwind plugins working)

Anyways, maybe this issue is more related to Nuxt/PostCSS, or what do you think?",2021-07-13 13:01:37.000000,2,,Non Actionable Topic
727,https://github.com/tailwindlabs/tailwindcss/discussions/5606,2021-07-13 09:49:47.000000,"Yeah this seems like a configuration thing unfortunately, I'm not super familiar with Nuxt but I know they recommend using their @nuxt/tailwindcss module:
https://tailwindcss.nuxtjs.org/
Going to move this to discussions since as far as I can tell there's nothing for us to do on our end here, and probably just need to tweak the config to get it working the way you need.",2021-09-26 15:01:11.000000,3,1.0,Non Actionable Topic
728,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"Settings    corePlugins: { preflight: false, } It can be fixed But I also need other default styles",2021-11-02 10:58:58.000000,1,,Non Actionable Topic
729,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,Can you explain the problem more clearly and show the old behavior compared to the new behavior so we can understand what has actually changed for you?,2021-11-02 13:53:42.000000,2,,Non Actionable Topic
730,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"When I upgrade 3.0.0-alpha.1 Default base button style like button, [type='button'], [type='reset'], [type='submit'] It has a great impact on existing projects
if Settings corePlugins: { preflight: false } It can be fixed But I also need other default styles
",2021-11-02 14:04:26.000000,3,,Non Actionable Topic
731,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"Looks like you have your CSS in a bad order — you should make sure your .n-button class is defined after your base styles.
The order needs to be like this:

Giving you control over this order is the reason Tailwind provides three layers for the styles.
Those styles are there in v2 as well, just organized very slightly differently but not in a way that should impact this:
https://unpkg.com/tailwindcss@2.2.19/dist/base.css
Going to convert this to a help discussion, but if there is a real issue here that I'm missing (there totally could be, sorry if so!) please open a new issue and follow the issue template, including providing a proper reproduction repository.",2021-11-02 17:15:20.000000,4,1.0,Non Actionable Topic
732,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,I upgraded to 3.0 and the background colors on my MUI Button component went transparent. I don't want to completely disable the preflight. How can I only disable the button > background-color: transparent?,2021-12-13 05:12:19.000000,5,,Non Actionable Topic
733,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"I have the same problem, but only when building my react app. Everything works when using development build.",2021-12-14 12:19:08.000000,6,,Non Actionable Topic
734,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"I also noticed this change, it looks to just be an update to the reset in V3 that now sets the background color to be transparent.
My fix was to just switch the order of imports and make sure my (legacy) custom CSS was imported after Tailwind so that it won.",2021-12-15 22:56:52.000000,7,,Non Actionable Topic
735,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"Same problem with element-plus.
Now I have to set corePlugins: { preflight: false, } and add tailwind 2.x base css import into entry file.",2021-12-16 06:40:34.000000,8,,Non Actionable Topic
736,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"I also encountered this problem, I hope there will be a solution",2021-12-21 04:50:11.000000,9,,Non Actionable Topic
737,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"I make several ways to solve problem. If you have installed ElementPlus 1.3.0-beta.x and tailwindcss 3.0.x with vite 2.6.5, it might helps you.


If you are fully import ElementPlus, that should notice main.ts(or js) file, the css file import order, element-plus should be imported after tailwindcss. For example:

that would be fine.


If you need On-demand Import(auto import) ElementPlus components, as offical guide, you could also import full ElementPlus css file after tailwindcss file, but it produce unnecessary and reduplicate css. So #5969 (comment) can help you, but I just remove tailwindcss @tailwind base; and add my modified base css file(just remove line: background-color: transparent; at button, [type='button'], [type='reset'], [type='submit'])


If vite can set package css file order, base on way 2, it might solve too, but it seem no config for vite, and never will.


Import!!! Maybe best solution, base on 2. On-demand Import(auto import), at last, just put tailwindcss file in index.html, it works too.

remember to remove your tailwindcss file in main.ts. And here part of vite.config.ts code:

You will see under dev mode, it works, wonderful step!!!
Don't happy too early, production mode doesn't work! wtf : (
Take it easy, after hours hardwork, a really one solution dansheng le  (come out : ). Maybe not good, but it really succeed! the solution would not under list, need another headline.


Temporary Solution
Now, you need get ready with these files:

index.html
src/main.ts
src/assets/styles/index.scss (my tailwindcss file)
vite.config.ts
src/tailwindcss.ts (optional, I will explain later)

Edit your html as below, /src/assets/styles/index.scss or /src/tailwindcss.ts, just keep one, I don't recommend create another ts file with scss import, of course as your need.

Remeber a bit modify with main.ts

Here is my src/assets/styles/index.scss:

Most important one with vite.config.ts, here is mine:

Please keep eyes on manualChunks part, two customize config, but what order here not effects the build result.

You ask me why this work, I'm not sure, but it really works. Maybe you could try and tell me it would or not work.

At last, I need to show what I have researched for this problem, vite has lots of issues about this similar questions, such as:

vitejs/vite#3924
vitejs/vite#6301
vitejs/vite#6044

It seems that will be fixed sooner or later.
And my solution mostly inspired by vitejs/vite#6375
relative issues: #6602

我目前有几个办法来解决。当前我使用的是ElementPlus 1.3.0-beta.x、tailwindcss 3.0.x、vite 2.6.5，如果你也差不多，可以参考下。

需要全局使用ElementPlus，只需要在入口文件main.ts(js)中，保证css的导入顺序，ElementPlus在后面就可以覆盖了。
如果是需要按需导入，那就麻烦了，按照ElementPlus官方的方法，实际上组件被优先打包，所以tailwindcss的样式随后，就覆盖了button的样式，那就可能需要重复再导入一次ElementPlus的css文件，这个非常不好，只能算曲线救国的方法，因此可以如#5969 的兄弟的方法，灵活处理。
如果vite能控制css打包顺序那就是最好的，不过我找了关于rollup的相关option，包括同步异步打包之类的，并没有什么收获，因为上面的英文版已经详细介绍了可能有用的解决方案，虽然英文很蹩脚，解决方案很奇葩，但是有效，并且无副作用，我觉得还是可以参考一下的。这里就不在复述这个奇技淫巧了。
",2022-01-11 06:39:21.000000,10,,Non Actionable Topic
738,https://github.com/tailwindlabs/tailwindcss/discussions/5969,2021-11-02 10:40:55.000000,"I solved this creating custom classes with @apply and using !important in the end. This overwrite default styles just like !important in CSS.
For someone like me that haved this problem ;)",2022-04-21 17:45:04.000000,11,,Non Actionable Topic
739,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,"Converting to a discussion since this does not use the issue template or include any of the required information.
Can you provide a reproduction? I can't get it to not generate classes. For example tailwindcss.com is built with JIT mode and the classes have definitely been generated there.",2021-11-23 18:23:17.000000,1,1.0,Invalid issues
740,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,"I made a condensed git repo of my project here: https://github.com/TomDeSmet/tailwind-jit-issue
It's more or less a basic Vite + Tailwind setup.
I configured the purge list targeting files directly instead of with a wildcard.
I didn't include TAILWIND_MODE=watch as this didn't work for me either.
If you run it with npm run dev and add p-8 or text-green-500 to the p tag in app.vue. It doesn't do anything unless you save the Tailwind config file again.",2021-11-24 08:46:11.000000,2,,Invalid issues
741,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,"This is helpful and I can reproduce, thanks! Will dig into it.",2021-11-24 16:16:08.000000,3,,Invalid issues
742,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,"So this looks like a bug in Vite that we actually reported back in June, it doesn't respect PostCSS dependency messages for .vue files:
vitejs/vite#3717
Thanks for the reminder, will try to push things forward there.",2021-11-24 17:58:39.000000,4,,Invalid issues
743,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,"Testing again, one thing that's weird is in your purge config you have app.vue but the file is App.vue on the file system. Using Vue 3 this actually fixes the problem completely, but in Vue 2 it still doesn't seem to work.
Here's a Vue 3 project where all of this stuff works perfectly:
https://github.com/adamwathan/vite-issue-repro
Talked to Evan about and sent him the reproduction, he says this is an issue with vite-plugin-vue2, and unfortunately that's a totally third party thing and Vite doesn't support Vue 2 natively. I've opened an issue there for you, hopefully someone is willing to help out:
underfin/vite-plugin-vue2#153",2021-11-25 11:39:47.000000,5,,Invalid issues
744,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,Thanks for figuring this out! Time to move on to Vue 3 I think.,2021-11-25 13:45:34.000000,6,,Invalid issues
745,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,"i just want to come in here and say that taking the time to debug other people's problems like this is really freaking cool of you @adamwathan
love tailwind!",2021-11-26 10:35:24.000000,7,,Invalid issues
746,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,@adamwathan is there a way to make TAILWIND_MODE=watch work in such scenario (underfin/vite-plugin-vue2#153)?,2021-12-23 08:44:22.000000,8,,Invalid issues
747,https://github.com/tailwindlabs/tailwindcss/discussions/6187,2021-11-23 15:43:14.000000,"After much struggling with the same issue despite using Vue 3, I realized the problem was coming from postcss-each, I thought I'd mention this here.
My postcss.config.js file looks like this:

(I put Tailwind in beforeEach after reading this issue: #7362 – doesn't a lot of sense to me but it was the only way to get it to work)
Removing the postcss-each plugin and putting Tailwind and the rest at the top level enables proper HMR.
(I guess I'm gonna have to do a lot of copy-pasting – dreading the font-face rules – does anyone know of a good alternative to write some loops in css?)",2022-03-01 16:18:00.000000,9,,Invalid issues
748,https://github.com/tailwindlabs/tailwindcss/discussions/6427,2021-12-11 18:02:32.000000,"Make sure you change the default language for CSS files to PostCSS and that stuff should go away. If not you may also have to disable the built in CSS linting in VS Code.
Going to close as not an issue in the docs per se, better suited as a discussion in our main discussion area I think ❤️",2021-12-12 00:36:18.000000,1,1.0,Non Actionable Topic
749,https://github.com/tailwindlabs/tailwindcss/discussions/6427,2021-12-11 18:02:32.000000,"I'm pretty sure the errors come directly from the extension. If I disable it those errors become warnings. VSCode definitely regards the file as PostCSS. I'm just saying it might be a good idea to remove the recommendation for the extension from the docs because it either doesn't work or is complicated to set up. The sentence ""VS Code has a PostCSS Language Support plugin you can use that works great with Tailwind CSS"" is simply not correct.",2021-12-12 17:29:56.000000,2,,Non Actionable Topic
750,https://github.com/tailwindlabs/tailwindcss/discussions/6427,2021-12-11 18:02:32.000000,"This is what I see when the language is set to CSS:

And this is what I see when it is set to PostCSS:

This is with no other CSS options edited, so not sure what the difference would be.",2021-12-12 17:32:50.000000,3,,Non Actionable Topic
751,https://github.com/tailwindlabs/tailwindcss/discussions/6427,2021-12-11 18:02:32.000000,"Oh wow, there was another extension (postcss-sugarss-language) enabled. As soon as I disabled it, the errors went away. Sorry for the confusion and thanks for your help.",2021-12-12 17:46:42.000000,4,,Non Actionable Topic
752,https://github.com/tailwindlabs/tailwindcss/discussions/6427,2021-12-11 18:02:32.000000,"Only now there is no autocomplete for regular CSS attributes. 😕
I wonder, if there is a perfect VS Code setup that supports the development for both Tailwind and regular CSS.",2021-12-12 18:00:38.000000,5,,Non Actionable Topic
753,https://github.com/tailwindlabs/tailwindcss/discussions/6507,2021-12-14 15:07:24.000000,Hey! Can you please provide a minimal reproduction repo for this?,2021-12-14 17:22:34.000000,1,,Invalid issues
754,https://github.com/tailwindlabs/tailwindcss/discussions/6507,2021-12-14 15:07:24.000000,"Converting this to a help discussion since the issue template wasn't followed — if you want to report a bug please follow the instructions, it's just not possible for us to keep up and help if people don't do their part to give us the information we need.",2021-12-14 17:31:14.000000,2,1.0,Invalid issues
755,https://github.com/tailwindlabs/tailwindcss/discussions/6507,2021-12-14 15:07:24.000000,"My first thought is that this content path is not specific enough:

https://tailwindcss.com/docs/content-configuration#pattern-recommendations",2021-12-14 17:32:12.000000,3,,Invalid issues
756,https://github.com/tailwindlabs/tailwindcss/discussions/7215,2022-01-25 11:23:37.000000,"Hey! I am moving this to a discussion since it's more of an idea than an issue.
Also, I'm not sure that showing invalid classes makes sense with the Prettier plugin for Tailwind CSS, as Prettier is not a linter. That sounds like something that would be better implement with ESLint.",2022-01-26 13:01:25.000000,1,1.0,Non Actionable Topic
757,https://github.com/tailwindlabs/tailwindcss/discussions/7215,2022-01-25 11:23:37.000000,I was trying this out and got some issues and still finding it can you give some more suggestions if any thanks in advance. Dunkinrunsonyou,2022-01-29 11:37:33.000000,2,,Non Actionable Topic
758,https://github.com/tailwindlabs/tailwindcss/discussions/7508,2022-02-16 01:17:36.000000,Hey! Do you get a different result when you use vanilla CSS instead of Tailwind?,2022-02-16 01:30:19.000000,1,,Further discussion
759,https://github.com/tailwindlabs/tailwindcss/discussions/7508,2022-02-16 01:17:36.000000,"@adamwathan No! when I tried this  codepen link, it acts the same. Does that mean there is something wrong with my browser's CSS engine? Should I close this issue?",2022-02-16 01:59:25.000000,2,,Further discussion
760,https://github.com/tailwindlabs/tailwindcss/discussions/7508,2022-02-16 01:17:36.000000,"I can confirm this also happens with chrome on windows 10/11, but only when you scroll with the mouse wheel(Push the mouse wheel to a side and it'll scroll in the direction you push, Not all Mice support this feature thought) , but it's smooth when you use the arrow keys. But I don't think this is a Tailwind Related bug.",2022-02-17 11:26:05.000000,3,,Further discussion
761,https://github.com/tailwindlabs/tailwindcss/discussions/7508,2022-02-16 01:17:36.000000,"Got it yeah this sounds like a browser-related thing and not something we could fix by generating different CSS, so I'm going to convert this to a discussion in case anyone has some suggestions for dealing with it (if it can be dealt with at all).",2022-02-17 16:11:13.000000,4,1.0,Further discussion
762,https://github.com/tailwindlabs/tailwindcss/discussions/7528,2022-02-19 02:11:32.000000,"Hey! Yep this is a bug in whatever minifier you are using, Tailwind is generating a space there and some other tool is removing it. I feel like this should be fine in the latest version of every popular minifier though, so try updating dependencies and seeing if that helps.
Going to convert to a discussion since not a bug in Tailwind.",2022-02-19 02:24:19.000000,1,1.0,Unrelated Repository
763,https://github.com/tailwindlabs/tailwindcss/discussions/7644,2021-12-10 13:51:33.000000,"Hey thanks for sharing this idea! This honestly would be nice to have some day, but it's probably a bigger project than it sounds, so it isn't something we've been able to get to yet.
I've moved this over to our discussions, as this is a better place for ideas like this, since it's not really an issue.",2022-02-24 20:06:49.000000,1,1.0,Non Actionable Topic
764,https://github.com/tailwindlabs/tailwindcss/discussions/7667,2021-11-25 13:51:57.000000,"At least in Tailwind 2.2.x with jit mode, I think only safelist option is supported.",2021-12-24 19:19:34.000000,1,,Not a Bug
765,https://github.com/tailwindlabs/tailwindcss/discussions/7667,2021-11-25 13:51:57.000000,"Tailwind CSS v2.0 has been updated for the latest PostCSS release which requires installing postcss and autoprefixer as peer dependencies alongside Tailwind itself.
mcdvoice",2022-02-10 09:43:38.000000,2,,Not a Bug
766,https://github.com/tailwindlabs/tailwindcss/discussions/7667,2021-11-25 13:51:57.000000,"Hey! Yeah Tailwind doesn't have a blocklist feature and never has, that was a feature of PurgeCSS which we aren't using under the hood anymore in v3. I think a blocklist is a good potential feature idea and have it in my list of things for us to consider though 👍 Going to convert this to a discussion to track as a feature request.",2022-02-25 19:09:58.000000,3,1.0,Not a Bug
767,https://github.com/TanStack/react-table/discussions/2271,2020-05-06 07:52:28.000000,Version 6 issues are no longer tracked in the main issues section of the Github repo. I'll convert this to a discussion for the community to help out with.,2020-05-07 06:14:15.000000,1,1.0,Further discussion
768,https://github.com/TanStack/react-table/discussions/2271,2020-05-06 07:52:28.000000,"There was an issue with one of the <StockRange cs={cs} hs={hs} os={os} /> Components that was causing the error, this had nothing to do with react table. Its resolved.",2020-05-10 08:28:30.000000,2,,Further discussion
769,https://github.com/TanStack/react-table/discussions/2428,2020-06-09 16:42:11.000000,"@dsoffiantini I am looking for a way to do the same. I group a column A and column B sums up the integers within that group. If I now sort column B it will consider all the subRows, too. However, this behaviour is slightly confusing for the user who would rather want to sort by the grouped sum. Were you able to figure out if this is possible?",2020-06-13 20:56:42.000000,1,,Non Actionable Topic
770,https://github.com/TanStack/react-table/discussions/2428,2020-06-09 16:42:11.000000,"This is a question, so converting it to discussions. Feel free to use the discord server too!",2020-08-03 18:23:34.000000,2,1.0,Non Actionable Topic
771,https://github.com/TanStack/react-table/discussions/2450,2020-06-16 08:56:46.000000,"I converted this over to a discussion. :) Also, feel free to use the discord server to ask questions! https://discord.com/invite/WrRKjPJ",2020-08-03 18:24:58.000000,1,1.0,Non Actionable Topic
772,https://github.com/TanStack/react-table/discussions/2744,2020-09-22 19:48:21.000000,V6 support is deprecated. Please use the discussions tab to discuss deprecated versions.,2020-10-05 03:29:17.000000,1,1.0,Non Actionable Topic
773,https://github.com/TanStack/react-table/discussions/3812,2022-03-20 12:48:57.000000,"Yes, you can just use  Ternary (if) with a useState(true),  if it is true (?), while your data is fetching, render the bar image. When the fetch is finished, set the state to false,then ( : ) then display: none or something on the image. there are another solutions, but this is the most simple.",2022-03-23 01:58:03.000000,1,,Non Actionable Topic
774,https://github.com/TanStack/react-table/discussions/3812,2022-03-20 12:48:57.000000,This issue is being marked as stale (no activity in the last 14 days),2022-04-08 16:20:25.000000,2,,Non Actionable Topic
775,https://github.com/TanStack/react-table/discussions/3812,2022-03-20 12:48:57.000000,"This issue has been detected as stale and automatically closed. It's very likely that your issue has remained here this long because it would require breaking changes to v7. React Table v8 is currently in alpha (soon beta!) and already contains bug fixes, performance improvements and architectural changes that likely address this issue.

If your v7 issue has been previously labeled as requiring breaking changes, please try the new v8 alpha/beta releases
If your v7 issue has not already been labeled as a breaking change, open a new issue.
If this was a v8 issue and was closed by mistake, please reopen or leave a comment below.
",2022-04-08 16:23:29.000000,3,,Non Actionable Topic
776,https://github.com/TanStack/react-table/discussions/3812,2022-03-20 12:48:57.000000,"
Yes, you can just use Ternary (if) with a useState(true), if it is true (?), while your data is fetching, render the bar image. When the fetch is finished, set the state to false,then ( : ) then display: none or something on the image. there are another solutions, but this is the most simple.

Can you provide a sample by using stackblitz? it is easier to understand.",2022-04-08 17:35:41.000000,4,,Non Actionable Topic
777,https://github.com/TanStack/react-table/discussions/3812,2022-03-20 12:48:57.000000,This is a markup question that doesn't really have to do with react-table's core. Going to convert to a discussion.,2022-04-08 17:52:19.000000,5,1.0,Non Actionable Topic
778,https://github.com/TanStack/react-table/discussions/3814,2022-03-28 05:41:18.000000,"This is more of a question of implementation, so I'm going to move this to a discussion.",2022-04-08 18:32:15.000000,1,1.0,Non Actionable Topic
779,https://github.com/twbs/bootstrap/discussions/30705,2020-05-01 21:52:38.000000,"I'm still not in support of any changes here. HTML5 has long been the implicitly preferred doctype for frontend development. XHTML is nearly dead as far as I can tell: https://softwareengineering.stackexchange.com/questions/149839/is-xhtml5-dead-or-is-it-just-an-synonym-of-html5.

So now it will be at least the second time, you've been asked.

Not trying to be mean or anything here, but this is the second time in a year that it's been asked about, and as far as I know only the second time in the ~9 years of Bootstrap. So I'm still not inclined to adopt a competing spec, recommend it anyway, or even support it in anyway.",2020-05-02 01:15:14.000000,1,,Non Actionable Topic
